code_commune,commune,price_euro_m2
60639,Tillé,12.8755625640112
60237,Fléchy,12.8755625640112
80079,Belleuse,12.8755625640112
60605,Sarnois,12.8755625640112
60057,Beauvais,14.4459741033307
60108,Briot,12.8755625640112
80114,Bosquel,12.8755625640112
60354,Laverrière,12.8755625640112
80558,Monsures,12.8755625640112
78440,Les Mureaux,18.97230364295
37216,Saint-Épain,11.4748081290022
37093,Crouzilles,11.4748081290022
37090,Crissay-sur-Manse,11.4748081290022
37147,Marcilly-sur-Vienne,11.4748081290022
37087,Courcoué,11.4748081290022
37199,Rilly-sur-Vienne,11.4748081290022
37256,Theneuil,11.4748081290022
37071,Chezelles,11.4748081290022
37122,Joué-lès-Tours,14.2794014477581
37278,Villeperdue,11.4748081290022
37255,Tavant,11.4748081290022
37040,Brizay,11.4748081290022
37119,L'Île-Bouchard,11.4748081290022
37271,Villaines-les-Rochers,11.4748081290022
37012,Avon-les-Roches,11.4748081290022
37006,Artannes-sur-Indre,11.4748081290022
37186,Pont-de-Ruan,11.4748081290022
37205,Saché,11.4748081290022
95637,Vauréal,20.3914763412833
95388,Menucourt,19.5412924398371
95074,Boisemont,21.1052634079895
31075,Bonrepos-sur-Aussonnelle,12.119073268276
32234,Marestaing,12.119073268276
31466,Saiguède,12.119073268276
32210,Lias,12.119073268276
31188,Fontenilles,12.119073268276
32016,Auradé,12.119073268276
31518,Saint-Thomas,12.119073268276
32134,Frégouville,12.119073268276
32090,Castillon-Savès,12.119073268276
31526,La Salvetat-Saint-Gilles,14.0458337015094
32121,Endoufielle,12.119073268276
32098,Cazaux-Savès,12.119073268276
84122,Sarrians,11.9656642999227
84039,Courthézon,12.1648683929289
84043,Entraigues-sur-la-Sorgue,13.5686062034141
84016,Bédarrides,13.0456881591756
84134,Travaillan,12.2349688114768
84149,Violès,12.2349688114768
91345,Longjumeau,19.7853879294375
38158,Eybens,16.7496215830412
38309,Poisat,16.7383082394988
94046,Maisons-Alfort,25.8480033734434
12146,Le Monastère,11.1012821247586
12001,Agen-d'Aveyron,10.4378081024489
12264,Sébazac-Concourès,11.6945755282566
12165,Muret-le-Château,10.4378081024489
12201,Rodelle,10.4378081024489
12174,Olemps,11.7710717725799
12241,Sainte-Radegonde,10.4378081024489
12131,La Loubière,10.4378081024489
12090,Druelle Balsac,10.4378081024489
12066,Clairvaux-d'Aveyron,10.4378081024489
12157,Montrozier,10.4378081024489
91425,Montlhéry,18.8830930516974
89006,Ancy-le-Libre,9.82640068399105
21530,Rougemont,9.82640068399105
89378,Sauvigny-le-Bois,9.82640068399105
21199,Corsaint,9.82640068399105
89377,Sauvigny-le-Beuréal,9.82640068399105
21681,Vieux-Château,9.82640068399105
21686,Villaines-les-Prévôtes,9.82640068399105
89376,Sarry,9.82640068399105
21531,Rouvray,9.82640068399105
89008,Angely,9.82640068399105
21198,Corrombles,9.82640068399105
21143,Channay,9.82640068399105
89191,Gland,9.82640068399105
21203,Courcelles-Frémoy,9.82640068399105
21693,Villedieu,9.82640068399105
89042,Bierry-les-Belles-Fontaines,9.82640068399105
89336,Saint-Brancher,9.82640068399105
21279,Fontaines-les-Sèches,9.82640068399105
21484,Planay,9.82640068399105
21260,Fain-lès-Moutiers,9.82640068399105
89043,Blacy,9.82640068399105
21426,Montberthault,9.82640068399105
89300,Pisy,9.82640068399105
21538,Saint-Andeux,9.82640068399105
89284,Pacy-sur-Armançon,9.82640068399105
21309,Griselles,9.82640068399105
89379,Savigny-en-Terre-Plaine,9.82640068399105
89092,Châtel-Gérard,9.82640068399105
89134,Cussy-les-Forges,9.82640068399105
58157,Marigny-l'Église,9.82640068399105
21640,Torcy-et-Pouligny,9.82640068399105
21516,Quincerot,9.82640068399105
89406,Talcy,9.82640068399105
21568,Saint-Rémy,9.82640068399105
89022,Athie,9.82640068399105
21343,Larrey,9.82640068399105
89299,Pimelles,9.82640068399105
89012,Annoux,9.82640068399105
89235,Magny,9.82640068399105
89375,Santigny,9.82640068399105
21025,Arrans,9.82640068399105
21047,Bard-lès-Époisses,9.82640068399105
89244,Marmeaux,9.82640068399105
58037,Brassy,9.82640068399105
58049,Chalaux,9.82640068399105
89032,Beauvilliers,9.82640068399105
21608,Sincey-lès-Rouvray,9.82640068399105
89028,Baon,9.82640068399105
21378,Marcenay,9.82640068399105
21671,Vertault,9.82640068399105
89431,Vassy-sous-Pisy,9.82640068399105
89290,Pasilly,9.82640068399105
89470,Villiers-les-Hauts,9.82640068399105
21026,Asnières-en-Montagne,9.82640068399105
21114,Buffon,9.82640068399105
21518,Quincy-le-Vicomte,9.82640068399105
89412,Thizy,9.82640068399105
89207,Jouancy,9.82640068399105
89349,Saint-Léger-Vauban,9.82640068399105
89025,Avallon,11.2469166372246
89161,Étivey,9.82640068399105
89347,Saint-Germain-des-Champs,9.82640068399105
21212,Crépand,9.82640068399105
21664,Verdonnet,9.82640068399105
89271,Moulins-en-Tonnerrois,9.82640068399105
21291,Genay,9.82640068399105
89131,Cruzy-le-Châtel,9.82640068399105
89064,Censy,9.82640068399105
89210,Jully,9.82640068399105
68166,Kingersheim,15.2810696459468
68224,Mulhouse,13.5311935317879
83116,Saint-Maximin-la-Sainte-Baume,15.7400433923457
83089,Ollières,15.5496218532465
83006,Artigues,15.5496218532465
83025,Brue-Auriac,14.0334516222091
83125,Seillons-Source-d'Argens,15.5496218532465
77229,La Houssaye-en-Brie,18.7913858448203
77177,Favières,18.7913858448203
77374,Pontcarré,19.9838381536348
77336,Neufmoutiers-en-Brie,18.7913858448203
77144,Crèvecœur-en-Brie,18.7913858448203
77181,Ferrières-en-Brie,20.2539974458514
83140,Tourves,14.7920995685204
83021,Bras,15.4303772280874
83039,Châteauvert,14.7271957205442
83143,Le Val,14.3882063658295
97401,Les Avirons,17.4103804160704
97404,L'Étang-Salé,18.4555456071022
97402,Bras-Panon,14.3827192853787
97409,Saint-André,14.2396461699072
6092,Peillon,18.9453332044843
6019,Blausasc,18.9453332044843
6149,La Trinité,19.7720740327713
6054,Drap,20.0581196076515
6031,Cantaron,18.9453332044843
6039,Châteauneuf-Villevieille,18.9453332044843
44143,Rezé,15.1139033437255
44190,Saint-Sébastien-sur-Loire,15.227873074826
97201,L'Ajoupa-Bouillon,17.9401588337922
97228,Sainte-Marie,17.9401588337922
97216,Le Marigot,17.9401588337922
97230,La Trinité,19.5628968953532
97218,Le Morne-Rouge,17.9401588337922
97222,Le Robert,19.7302459708632
86020,Bellefonds,11.5258305542219
86174,Naintré,11.5258305542219
86198,Pouillé,11.5258305542219
86111,Ingrandes,11.5258305542219
86279,Vaux-sur-Vienne,11.5258305542219
86014,Availles-en-Châtellerault,11.5258305542219
86268,Tercé,11.5258305542219
86114,Jardres,11.5258305542219
86162,Mondion,11.5258305542219
86194,Poitiers,13.5127623775767
86226,Saint-Julien-l'Ars,11.5258305542219
86275,Usseau,11.5258305542219
86164,Monthoiron,11.5258305542219
86245,Senillé-Saint-Sauveur,11.5258305542219
86125,Leigné-les-Bois,11.5258305542219
86032,Bonneuil-Matours,11.5258305542219
86233,Valdivienne,11.5258305542219
86127,Leigné-sur-Usseau,11.5258305542219
86046,Cenon-sur-Vienne,11.5258305542219
86261,Sèvres-Anxaumont,11.5258305542219
86272,Thuré,11.5258305542219
86086,Coussay-les-Bois,11.5258305542219
86031,Bonnes,11.5258305542219
86007,Antran,11.5258305542219
86130,Leugny,11.5258305542219
84089,Pertuis,16.2507176029707
84002,Ansouis,15.2570815229546
84033,Castellet-en-Luberon,15.2570815229546
4129,Montjustin,15.2570815229546
84006,Auribeau,15.2570815229546
84024,Cabrières-d'Aigues,15.2570815229546
4045,Céreste-en-Luberon,15.2570815229546
84112,Saint-Martin-de-Castillon,15.2570815229546
84121,Sannes,15.2570815229546
84140,Vaugines,15.2570815229546
94021,Chevilly-Larue,22.6152093899663
95572,Saint-Ouen-l'Aumône,19.5263383330229
92075,Vanves,27.8245899247864
22188,Plerneuf,11.648084338421
22045,Cohiniac,11.648084338421
22372,Trémuson,11.648084338421
22187,Plérin,13.3960229297145
22287,Saint-Donan,11.648084338421
22356,Trégomeur,11.648084338421
22117,Lantic,11.648084338421
22144,La Méaugon,11.648084338421
22182,Plélo,11.648084338421
22361,Tréguidel,11.648084338421
59343,Lesquin,16.038900991069
59458,Péronne-en-Mélantois,15.80837670174
59602,Tressin,15.80837670174
59106,Bouvines,15.80837670174
59364,Louvil,15.80837670174
59523,Sainghin-en-Mélantois,15.80837670174
59013,Anstaing,15.80837670174
78297,Guyancourt,22.2161274790023
94077,Villeneuve-le-Roi,21.1319165169516
91477,Palaiseau,21.981434501894
93010,Bondy,21.6252792305749
2107,Bourguignon-sous-Coucy,12.7192539548875
60534,Rethondes,12.7192539548875
60021,Appilly,12.7192539548875
2704,Selens,12.7192539548875
2034,Audignicourt,12.7192539548875
2217,Coucy-le-Château-Auffrique,12.7192539548875
2527,Morsain,12.7192539548875
2363,Guny,12.7192539548875
2631,Quierzy,12.7192539548875
60119,Cambronne-lès-Ribécourt,12.7192539548875
60145,Chelles,12.7192539548875
2219,Coucy-la-Ville,12.7192539548875
60537,Ribécourt-Dreslincourt,13.6711913820195
60438,Moulin-sous-Touvent,12.7192539548875
60324,Jaulzy,12.7192539548875
60445,Nampcel,12.7192539548875
60410,Mondescourt,12.7192539548875
2736,Tartiers,12.7192539548875
2762,Vassens,12.7192539548875
60636,Thourotte,12.7192539548875
2277,Épagny,12.7192539548875
2793,Vézaponin,12.7192539548875
2318,Folembray,12.7192539548875
2140,Camelin,12.7192539548875
60305,Hautefontaine,12.7192539548875
2456,Manicamp,12.7192539548875
2562,Nouvron-Vingré,12.7192539548875
2616,Pont-Saint-Mard,12.7192539548875
2236,Crécy-au-Mont,12.7192539548875
2599,Pierremande,12.7192539548875
60492,Pimprez,12.7192539548875
2671,Saint-Aubin,12.7192539548875
60423,Montmacq,12.7192539548875
2750,Trosly-Loire,12.7192539548875
2078,Besmé,12.7192539548875
60043,Bailly,12.7192539548875
2001,Abbécourt,12.7192539548875
60072,Bitry,12.7192539548875
2159,Champs,12.7192539548875
2093,Blérancourt,12.7192539548875
60167,Couloisy,12.7192539548875
60641,Tracy-le-Mont,12.7192539548875
2795,Vic-sur-Aisne,12.4860395509089
2333,Fresnes-sous-Coucy,12.7192539548875
67048,Bitschhoffen,11.7364599685365
67238,Kindwiller,11.7364599685365
67180,Haguenau,13.6720532643224
67186,Hegeney,11.7364599685365
67046,Bischwiller,12.7403185097681
67472,Soufflenheim,12.9470334154694
67260,Laubach,11.7364599685365
67174,Gumbrechtshoffen,11.7364599685365
67502,Uttenhoffen,11.7364599685365
67328,Niedermodern,11.7364599685365
67123,Engwiller,11.7364599685365
67498,Uhrwiller,11.7364599685365
67292,Mietesheim,11.7364599685365
13215,Marseille 15e Arrondissement,16.8415460261809
94079,Villiers-sur-Marne,21.2659534992934
54459,Richardménil,12.0387607416432
54037,Azelot,12.0387607416432
54123,Chavigny,12.0387607416432
54366,Messein,12.0387607416432
54578,Villers-lès-Nancy,14.0141535874914
54330,Lupcourt,12.0387607416432
78586,Sartrouville,22.8605249949915
75116,Paris 16e Arrondissement,35.1348969012468
34129,Lattes,18.8608344280569
34198,Pérols,18.1438659249461
31462,Rouffiac-Tolosan,14.3689926589269
31488,Saint-Jean,14.9174509578381
59512,Roubaix,15.2176508837491
59599,Tourcoing,15.1050368919683
77315,Montry,19.4110908732972
77529,Voulangis,19.0158312118967
77466,Tigeaux,19.0158312118967
77413,Saint-Germain-sur-Morin,19.621990234437
77521,Villiers-sur-Morin,19.0158312118967
77128,Couilly-Pont-aux-Dames,19.0158312118967
52375,Palaiseul,9.22094163449834
52312,Mardor,9.22094163449834
52486,Ternat,9.22094163449834
52290,Les Loges,9.22094163449834
52115,Chatenay-Mâcheron,9.22094163449834
52353,Nogent,9.98962282425524
52319,Mennouveaux,9.22094163449834
52102,Champigny-lès-Langres,9.22094163449834
52459,Sarcey,9.22094163449834
52452,Saint-Martin-lès-Langres,9.22094163449834
52269,Langres,10.9887776229826
52424,Rivières-le-Bois,9.22094163449834
52383,Perrancey-les-Vieux-Moulins,9.22094163449834
52116,Chatenay-Vaudin,9.22094163449834
52354,Noidant-Chatenoy,9.22094163449834
52249,Isômes,9.22094163449834
52085,Buxières-lès-Clefmont,9.22094163449834
52464,Saulles,9.22094163449834
52507,Vauxbons,9.22094163449834
52380,Peigney,9.22094163449834
52248,Is-en-Bassigny,9.22094163449834
52493,Tornay,9.22094163449834
52366,Ormancey,9.22094163449834
52246,Humes-Jorquenay,9.22094163449834
52363,Orbigny-au-Val,9.22094163449834
52090,Celsoy,9.22094163449834
52043,Belmont,9.22094163449834
52457,Saint-Vallier-sur-Marne,9.22094163449834
52447,Saint-Ciergues,9.22094163449834
52541,Vitry-lès-Nogent,9.22094163449834
52145,Coublanc,9.22094163449834
52539,Violot,9.22094163449834
52062,Bourg,9.22094163449834
52280,Lecey,9.22094163449834
52037,Bannes,9.22094163449834
52126,Choilley-Dardenay,9.22094163449834
52362,Orbigny-au-Mont,9.22094163449834
52298,Maâtz,9.22094163449834
52445,Saint-Broingt-le-Bois,9.22094163449834
52228,Grandchamp,9.22094163449834
52108,Charmes,9.22094163449834
52093,Chalindrey,9.22094163449834
52352,Ninville,9.22094163449834
52106,Chanoy,9.22094163449834
52397,Poiseul,9.22094163449834
52488,Thivet,9.22094163449834
52492,Torcenay,9.22094163449834
52163,Dampierre,9.22094163449834
52070,Brennes,9.22094163449834
52119,Chaudenay,9.22094163449834
52207,Frécourt,9.22094163449834
52374,Le Pailly,9.22094163449834
52159,Cuves,9.22094163449834
52134,Cohons,9.22094163449834
52229,Grenant,9.22094163449834
52453,Saint-Maurice,9.22094163449834
52105,Changey,9.22094163449834
95094,Bouqueval,20.1304643434941
95277,Gonesse,20.5563264452001
95019,Arnouville,20.8844189191078
13082,Rognes,17.3062547303395
13084,La Roque-d'Anthéron,16.5159636667554
84093,Puget,18.6979305362193
13091,Saint-Cannat,19.214830466963
13093,Saint-Estève-Janson,18.6979305362193
74305,Ville-la-Grand,18.7300043383874
74145,Juvigny,18.7300043383874
78423,Montigny-le-Bretonneux,22.512693069062
78356,Magny-les-Hameaux,20.3832804489425
13041,Gardanne,17.9469762198277
91201,Draveil,20.2403081734024
91421,Montgeron,20.9006988598749
93015,Coubron,20.5202388328505
93014,Clichy-sous-Bois,19.9701779321469
93061,Le Pré-Saint-Gervais,26.9811167080326
69094,Grézieu-la-Varenne,15.747888706477
69069,Craponne,16.6940297918993
69255,Vaugneray,14.9772713281522
69131,Messimy,15.6116300111017
91645,Verrières-le-Buisson,21.845520491378
91064,Bièvres,22.5381413776958
91635,Vauhallan,21.7266362186922
22004,Bégard,10.546624720167
22195,Pleubian,10.9128924897296
22152,Minihy-Tréguier,10.9128924897296
22347,Trédarzec,10.9128924897296
22218,Plougrescant,10.9128924897296
22221,Plouguiel,10.9128924897296
22362,Tréguier,11.9829122453939
22111,Lanmodez,10.9128924897296
22006,Berhet,10.9128924897296
22264,La Roche-Jaudy,10.9128924897296
22110,Lanmérin,10.9128924897296
22085,Kerbors,10.9128924897296
22101,Langoat,10.9128924897296
22041,Coatascorn,10.9128924897296
22127,Lézardrieux,10.9128924897296
22383,Troguéry,10.9128924897296
22269,Runan,10.9128924897296
31211,Gargas,14.0452406768086
31579,Villariès,14.0452406768086
31230,Gratentour,13.9832149602841
31252,Labastide-Saint-Sernin,14.0452406768086
31563,Vacquiers,14.0452406768086
31410,Pechbonnieu,14.6106476877289
31383,Montjoire,14.0452406768086
31364,Montberon,14.0452406768086
66002,Alénya,13.5844462506562
66029,Caixas,12.9895598986485
66044,Castelnou,12.9895598986485
66145,Ponteilla,12.9895598986485
66170,Sainte-Colombe-de-la-Commanderie,12.9895598986485
66144,Pollestres,13.2444151007259
66227,Villeneuve-de-la-Raho,13.5609608863365
66059,Corneilla-del-Vercol,12.9895598986485
66101,Llupia,12.9895598986485
66207,Terrats,12.9895598986485
77171,Esbly,19.0742345976683
77232,Isles-lès-Villenoy,19.2130641775275
77125,Condé-Sainte-Libiaire,19.2130641775275
93047,Montfermeil,20.5352726106858
91097,Boussy-Saint-Antoine,19.6055698609428
94056,Périgny,19.2855561938896
34179,Murviel-lès-Montpellier,16.2151073607653
34282,Saint-Paul-et-Valmalle,16.2151073607653
34123,Juvignac,16.9169974543131
34259,Saint-Georges-d'Orques,15.8713943341134
93064,Rosny-sous-Bois,23.5735205897587
63120,Corent,12.757349476808
63032,Beaumont,13.7930320112049
63084,Chanonat,12.757349476808
63455,Veyre-Monton,12.757349476808
63315,Saint-Amant-Tallende,12.757349476808
63307,Romagnat,12.9674733919675
63425,Tallende,12.757349476808
63070,Ceyrat,13.5033948245251
93070,Saint-Ouen-sur-Seine,24.4088271713586
45197,Marigny-les-Usages,12.798921342129
45308,Semoy,12.798921342129
45289,Saint-Lyé-la-Forêt,12.798921342129
45188,Loury,12.798921342129
45072,Chanteau,12.798921342129
45327,Traînou,12.798921342129
45314,Sully-la-Chapelle,12.798921342129
45044,Bougy-lez-Neuville,12.798921342129
45234,Orléans,14.3881978548159
45261,Rebréchien,12.798921342129
45126,Donnery,12.798921342129
51305,Janvry,13.509668777775
51177,Coulommes-la-Montagne,13.509668777775
51118,Champigny,13.509668777775
51479,Saint-Euphraise-et-Clairizet,13.509668777775
51256,Fontaine-sur-Ay,13.509668777775
51564,Val de Livre,13.509668777775
51633,Villers-Franqueux,13.509668777775
51392,Mutigny,13.509668777775
51364,Méry-Prémecy,13.509668777775
51582,Trigny,13.509668777775
51375,Montbré,13.509668777775
51393,Nanteuil-la-Forêt,13.509668777775
51518,Saint-Thierry,13.509668777775
51623,Ville-en-Selve,13.509668777775
51631,Villers-aux-Nœuds,13.509668777775
51365,Les Mesneux,13.509668777775
51152,Chigny-les-Roses,13.509668777775
51145,Chenay,13.509668777775
51266,Germaine,13.509668777775
51488,Saint-Imoges,13.509668777775
51622,Ville-Dommange,13.509668777775
51450,Puisieulx,13.509668777775
51190,Courtagnon,13.509668777775
51568,Thil,13.509668777775
51444,Pouillon,13.509668777775
51429,Pévy,13.509668777775
51569,Thillois,13.509668777775
51629,Villers-Allerand,13.509668777775
51291,Hermonville,13.509668777775
51112,Chamery,13.509668777775
51119,Champillon,13.509668777775
51225,Écueil,13.509668777775
51362,Merfy,13.509668777775
51267,Germigny,13.509668777775
51532,Sermiers,13.509668777775
51448,Prouilly,13.509668777775
51173,Cormoyeux,13.509668777775
51465,Romery,13.509668777775
51058,Bezannes,14.4316140204977
51613,Verzenay,13.509668777775
51418,Ormes,13.509668777775
51422,Pargny-lès-Reims,13.509668777775
51584,Trois-Puits,13.509668777775
51115,Champfleury,13.509668777775
51461,Rilly-la-Montagne,13.509668777775
51111,Chambrecy,13.509668777775
51471,Sacy,13.509668777775
51069,Bligny,13.509668777775
51333,Ludes,13.509668777775
51109,Châlons-sur-Vesle,13.509668777775
56069,Groix,15.9448760025528
56107,Larmor-Plage,17.2129764936673
56162,Ploemeur,16.1544743832032
6104,Roquebrune-Cap-Martin,25.0203026317773
6067,Gorbio,20.7245161578604
6035,Castellar,20.7245161578604
6036,Castillon,20.7245161578604
6113,Sainte-Agnès,20.7245161578604
54477,Saint-Julien-lès-Gorze,12.2729990933934
57707,Vernéville,12.2729990933934
57019,Amnéville,14.6036894264636
54051,Batilly,12.2729990933934
54469,Saint-Ail,12.2729990933934
54511,Sponville,12.2729990933934
54112,Chambley-Bussières,12.2729990933934
54599,Xonville,12.2729990933934
57622,Saint-Privat-la-Montagne,12.2729990933934
54171,Doncourt-lès-Conflans,12.2729990933934
54478,Saint-Marcel,12.2729990933934
54535,Tronville,12.2729990933934
54283,Jouaville,12.2729990933934
57017,Amanvillers,12.2729990933934
57593,Roncourt,12.2729990933934
54441,Puxieux,12.2729990933934
54244,Hagéville,12.2729990933934
57578,Rezonville-Vionville,12.2729990933934
54371,Moineville,12.2729990933934
57256,Gravelotte,12.2729990933934
35189,Montgermont,14.6696437593089
35059,La Chapelle-des-Fougeretz,14.1306713489599
91657,Vigneux-sur-Seine,19.9726354788956
91332,Leudeville,19.524646145702
91648,Vert-le-Grand,19.3309272956856
91086,Bondoufle,20.3507462154415
91204,Écharcon,19.524646145702
83107,Roquebrune-sur-Argens,17.4009924254941
38529,Vaulnaveys-le-Haut,15.0510606137039
38422,Saint-Martin-d'Uriage,15.2031928500098
38279,Notre-Dame-de-Mésage,14.9618511617204
38528,Vaulnaveys-le-Bas,14.9618511617204
38252,Montchaboud,14.9618511617204
38271,Murianette,14.9618511617204
97408,La Possession,17.9434841877087
91573,Saint-Pierre-du-Perray,19.845648903142
91435,Morsang-sur-Seine,20.1565784530199
38471,Le Sappey-en-Chartreuse,12.8544803284745
73275,Saint-Pierre-de-Genebroz,12.8544803284745
38412,Saint-Laurent-du-Pont,12.0163051916979
38325,Proveysieux,12.8544803284745
38395,Plateau-des-Petites-Roches,12.8544803284745
38442,Saint-Pierre-de-Chartreuse,12.8544803284745
38376,Saint-Christophe-sur-Guiers,12.8544803284745
38405,Saint-Joseph-de-Rivière,12.8544803284745
38155,Entre-deux-Guiers,12.8544803284745
73229,Saint-Christophe,12.8544803284745
38418,Sainte-Marie-du-Mont,12.8544803284745
78165,Les Clayes-sous-Bois,21.6128391584171
44188,Saint-Philbert-de-Grand-Lieu,14.215649558311
44014,Le Bignon,14.1963093815207
44198,Les Sorinières,15.9798172898621
44186,Sainte-Pazanne,14.1963093815207
44041,La Chevrolière,14.1963093815207
44178,Saint-Mars-de-Coutais,14.1963093815207
67551,Wolfisheim,15.4964694848162
67118,Eckbolsheim,15.8026708532229
93013,Le Bourget,21.5912338624705
93030,Dugny,19.9824890905593
69384,Lyon 4e Arrondissement,19.4175099407856
33009,Arcachon,19.6508645718359
75109,Paris 9e Arrondissement,34.7579587782026
64009,Ahetze,18.3791959508258
64249,Guéthary,18.3791959508258
64125,Bidart,18.6841274887643
60684,Villers-Saint-Paul,16.4218598891433
60463,Nogent-sur-Oise,16.9509572419151
60414,Montataire,15.9923548975055
60635,Thiverny,17.15252815282
60589,Saint-Maximin,17.6866647031224
92071,Sceaux,26.2362051162126
86178,Nieuil-l'Espoir,11.218103044381
86064,Château-Garnier,11.218103044381
86285,Verrières,11.218103044381
86077,Civaux,11.218103044381
86242,Saint-Romain,11.218103044381
86157,Mignaloux-Beauvoir,12.5167676660137
86038,Brion,11.218103044381
86228,Saint-Laurent-de-Jourdes,11.218103044381
86153,Mazerolles,11.218103044381
86119,Joussé,11.218103044381
86107,Gouex,11.218103044381
86256,Savigny-Lévescault,11.218103044381
86140,Lussac-les-Châteaux,11.218103044381
86099,Fleuré,11.218103044381
86034,Bouresse,11.218103044381
86103,Gençay,11.218103044381
86131,Lhommaizé,11.218103044381
86097,La Ferrière-Airoux,11.218103044381
92072,Sèvres,26.2655618801191
77479,Vaires-sur-Marne,21.5363700656041
6159,Villefranche-sur-Mer,24.1104681529517
6121,Saint-Jean-Cap-Ferrat,24.941509617689
6011,Beaulieu-sur-Mer,24.8298355292056
6059,Èze,24.941509617689
42253,Saint-Léger-sur-Roanne,9.67670164281662
42120,Lentigny,9.67670164281662
42176,Pouilly-les-Nonains,9.67670164281662
42338,Vougy,9.67670164281662
42178,Pradines,9.67670164281662
42182,Renaison,9.67670164281662
42161,Notre-Dame-de-Boisset,9.67670164281662
42170,Perreux,9.67670164281662
42232,Saint-Haon-le-Châtel,9.67670164281662
42162,Ouches,9.67670164281662
42294,Saint-Vincent-de-Boisset,9.67670164281662
42152,Nandax,9.67670164281662
42025,Boyer,9.67670164281662
42187,Roanne,10.7232299897254
42069,Commelle-Vernay,9.67670164281662
42332,Villerest,9.67670164281662
42198,Saint-Alban-les-Eaux,9.67670164281662
42199,Saint-André-d'Apchon,9.67670164281662
44204,Thouaré-sur-Loire,14.8997371046344
44094,Mauves-sur-Loire,13.5922438156527
44029,Divatte-sur-Loire,13.5922438156527
13205,Marseille 5e Arrondissement,17.8573425756079
94018,Charenton-le-Pont,28.4839873271367
40044,Biaudos,16.0610397963839
40292,Saubrigues,16.0610397963839
40133,Labenne,16.2600428545652
40065,Capbreton,17.7480840914764
40004,Angresse,16.0610397963839
40036,Bénesse-Maremne,15.5855837507646
40213,Orx,16.0610397963839
40248,Saint-André-de-Seignanx,16.0610397963839
40264,Saint-Jean-de-Marsacq,16.0610397963839
68286,Rosenau,16.1851012039336
68149,Huningue,16.6421617576325
68021,Bartenheim,15.8918391082015
68349,Village-Neuf,16.1756828055613
68071,Diefmatten,13.9162337493629
68326,Sternenberg,13.9162337493629
68256,Pfastatt,14.258508924004
68052,Bretten,13.9162337493629
68195,Lutterbach,14.6220105473626
68105,Gildwiller,13.9162337493629
68114,Guevenatten,13.9162337493629
68125,Hecken,13.9162337493629
68086,Falkwiller,13.9162337493629
68059,Burnhaupt-le-Bas,13.9162337493629
68313,Soppe-le-Bas,13.9162337493629
68302,Schweighouse-Thann,13.9162337493629
68267,Reiningue,13.9162337493629
2443,Lucy-le-Bocage,13.6216142019172
2818,Villiers-Saint-Denis,13.6216142019172
2744,Torcy-en-Valois,13.6216142019172
60385,Marolles,13.6216142019172
77257,Lizy-sur-Ourcq,16.1392242207823
2125,Brumetz,13.6216142019172
2062,Belleau,13.6216142019172
77157,Dhuisy,13.6216142019172
77343,Ocquerre,13.6216142019172
2268,Domptin,13.6216142019172
2521,Montreuil-aux-Lions,13.6216142019172
77490,Vendrest,13.6216142019172
2242,Crouttes-sur-Marne,13.6216142019172
2512,Montigny-l'Allier,13.6216142019172
60448,Neufchelles,13.6216142019172
2221,Coupru,13.6216142019172
77283,May-en-Multien,13.6216142019172
60656,Varinfroy,13.6216142019172
2084,Bézu-le-Guéry,13.6216142019172
69133,Millery,15.9961615401659
69096,Grigny,14.2643568382684
44066,Grandchamp-des-Fontaines,15.0908185236795
44217,Vigneux-de-Bretagne,15.0908185236795
44209,Treillières,14.7551162622367
44114,Orvault,15.7832343314134
91085,Boissy-sous-Saint-Yon,17.9832848096289
91207,Égly,18.8514647694253
91578,Saint-Sulpice-de-Favières,18.6988042340284
91457,La Norville,19.2264942167611
91041,Avrainville,18.6988042340284
4192,Saint-Michel-l'Observatoire,12.8311731155453
4004,Allemagne-en-Provence,12.8311731155453
4175,Sainte-Croix-à-Lauze,12.8311731155453
4112,Manosque,13.668835715998
4186,Saint-Laurent-du-Verdon,12.8311731155453
4012,Aubenas-les-Alpes,12.8311731155453
4160,Reillanne,12.8311731155453
4094,Gréoux-les-Bains,15.7963367124051
4241,Villemus,12.8311731155453
4124,Montagnac-Montpezat,12.8311731155453
84144,Viens,12.8311731155453
83102,Régusse,12.8311731155453
4142,Oppedette,12.8311731155453
4189,Saint-Martin-de-Brômes,12.8311731155453
4176,Sainte-Croix-du-Verdon,12.8311731155453
4190,Saint-Martin-les-Eaux,12.8311731155453
83005,Artignosc-sur-Verdon,12.8311731155453
13014,Berre-l'Étang,17.1560055405513
13081,Rognac,17.9003842080536
91600,Soisy-sur-Seine,18.6368458164088
91225,Étiolles,19.2119326894048
91553,Saint-Germain-lès-Corbeil,19.4920701658991
83118,Saint-Raphaël,19.714705027146
6138,Théoule-sur-Mer,20.9170758180165
78311,Houilles,23.2653454904272
59646,Wasquehal,16.6845744474743
59163,Croix,16.0673962344302
78653,Vicq,19.3026261042626
78443,Neauphle-le-Vieux,19.3026261042626
78262,Galluis,19.3026261042626
78034,Auteuil,19.3026261042626
78265,Garancières,19.3026261042626
78683,Villiers-Saint-Frédéric,19.3026261042626
78053,Béhoust,19.3026261042626
78084,Boissy-sans-Avoir,19.3026261042626
78442,Neauphle-le-Château,20.4567312774617
78036,Autouillet,19.3026261042626
80171,Caours,12.4564732672057
80268,Épagne-Épagnette,12.4564732672057
